"Type","Crop","Variety","tex1","tex2","tex3","minpH","maxpH","minTemp","maxTemp","minPrep","maxPrep","minAlti","maxAlti","drought_tolerant","pest_tolerant","availability","farmer_preference"
"Cereals","Maize","WH401","LOAM","CLAY LOAM","CLAY","5",8,12,35,450,750,0,1500,1,1,1,0
"Cereals","Maize","WH402","LOAM","CLAY LOAM","CLAY","5",8,12,35,450,750,0,1700,1,1,1,0
"Cereals","Maize","WH403","LOAM","CLAY LOAM","CLAY","5",8,12,35,300,600,0,1700,0,1,1,0
"Cereals","Maize","WH404","LOAM","CLAY LOAM","CLAY","5",8,12,35,300,600,1000,1700,0,0,1,0
"Cereals","Maize","WH406","LOAM","CLAY LOAM","CLAY","5",8,12,35,300,600,1000,1700,0,1,1,0
"Cereals","Maize","WH501","LOAM","CLAY LOAM","CLAY","5",8,12,35,300,600,1300,1700,0,1,1,0
"Cereals","Maize","WH502","LOAM","CLAY LOAM","SILTY LOAM","5.5",8,12,35,700,1000,1000,1700,0,1,1,0
"Cereals","Maize","WH504","LOAM","CLAY LOAM","SILTY LOAM","5.5",8,12,35,700,1000,1000,2000,0,0,1,0
"Cereals","Maize","WH505","LOAM","CLAY LOAM","CLAY","5",8,12,35,300,600,1000,1800,0,1,1,0
"Cereals","Maize","WH507","LOAM","CLAY LOAM","SILTY LOAM","5.5",8,12,35,700,1000,1000,1700,1,1,1,0
"Cereals","Maize","WH508","LOAM","CLAY LOAM","SILTY LOAM","5.5",8,12,35,700,1000,1000,1700,1,1,1,0
"Cereals","Maize","WH509","LOAM","CLAY LOAM","CLAY","5",8,12,35,500,750,1000,1700,1,1,1,0
"Cereals","Maize","WH605","LOAM","CLAY LOAM","SILTY LOAM","5.5",8,12,35,800,1200,1500,2100,0,1,1,0
"Cereals","Maize","WM1203","LOAM","CLAY LOAM","SILTY LOAM","5",8,12,35,500,900,1000,1800,0,0,1,0
"Cereals","Maize","WM1254","LOAM","CLAY LOAM","SILTY LOAM","5",8,12,35,500,900,1000,1800,0,0,1,0
"Cereals","Maize","WM1259","LOAM","CLAY LOAM","SILTY LOAM","5",8,12,35,500,900,1000,1800,0,0,1,0
"Cereals","Maize","WS102","LOAM","CLAY LOAM","CLAY","5",8,12,35,380,700,0,1200,1,1,1,0
"Cereals","Maize","WS103","LOAM","CLAY LOAM","CLAY","5",8,12,35,350,700,0,1500,1,1,1,0
"Cereals","Maize","WS202","LOAM","CLAY LOAM","CLAY","5",8,12,35,350,700,0,1500,1,1,1,0
"Cereals","Maize","WS303","LOAM","CLAY LOAM","CLAY","5",8,12,35,350,700,0,1500,1,1,1,0
"Cereals","Maize","WS601","LOAM","CLAY LOAM","CLAY","5",8,12,35,500,750,1500,2100,0,0,1,0
"Cereals","Maize","WS909","LOAM","CLAY LOAM","CLAY","5",8,12,35,350,700,0,1500,0,1,1,0
"Cereals","Maize","WSQ104","LOAM","CLAY LOAM","CLAY","5",8,12,35,380,700,0,1200,1,1,1,0
"Cereals","Pearl Millet","KAT/PM1","LOAM","SANDY LOAM","SANDY CLAY LOAM","4",5,22,35,400,500,250,1150,0,1,1,0
"Cereals","Pearl Millet","KAT/PM2","LOAM","SANDY LOAM","SANDY CLAY LOAM","4",5,22,35,400,500,250,1150,0,0,1,0
"Cereals","Pearl Millet","KAT/PM3","LOAM","SANDY LOAM","SANDY CLAY LOAM","4",5,22,35,400,500,250,1500,0,0,1,0
"Legumes","Pigeon pea","Mbaazi -1","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,900,1,1,1,0
"Legumes","Pigeon pea","Kat 777","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1500,1,1,1,0
"Legumes","Pigeon pea","Mbaazi -2","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1800,1,1,1,0
"Legumes","Pigeon pea","Mbaazi -3","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,10,1500,1,1,1,0
"Legumes","Pigeon pea","Kat 81/3/3","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1800,1,1,1,0
"Legumes","Pigeon pea","Kat 60/8","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,10,1800,1,1,1,0
"Legumes","Pigeon pea","ICEAP00086","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,10,1500,1,1,1,0
"Legumes","Pigeon pea","ICEAP00850 (Peacock)","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1500,1,1,1,0
"Legumes","Pigeon pea","ICEAP00936 (Karai)","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1800,1,1,1,0
"Legumes","Pigeon pea","EUMDPV00104","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1500,1,1,1,0
"Legumes","Pigeon pea","PP08006 (KALCc-OPI-04)","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1500,1,1,1,0
"Legumes","Pigeon pea","PP08008 (KALCc - OP1-05)","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1500,1,1,1,0
"Legumes","Pigeon pea","EUMDB3 (Egerton Mbaazi-3)","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1600,1,1,1,0
"Legumes","Pigeon pea","EUMDB4 (Egerton Mbaazi-4)","SANDY CLAY LOAM","SANDY LOAM","SANDY, CLAY","5",7,18,38,250,500,500,1600,1,1,1,0
"Roots and Tubers","Potato","Shangi","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,800,1400,3000,1,0,1,1
"Roots and Tubers","Potato","Asante","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,3000,1,1,1,1
"Roots and Tubers","Potato","Kenya Mpya","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1400,3500,1,1,1,1
"Roots and Tubers","Potato","Sherekea","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,3000,1,1,1,1
"Roots and Tubers","Potato","Desiree","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2600,1,1,1,1
"Roots and Tubers","Potato","Dutch robjin","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1600,2600,1,1,1,1
"Roots and Tubers","Potato","Kenya Karibu","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,1,1,1,1
"Roots and Tubers","Potato","Unica","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1400,3500,1,1,1,1
"Roots and Tubers","Potato","Purple Gold","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,3000,1,1,1,1
"Roots and Tubers","Potato","Kerr's Pink","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1400,2700,1,0,1,1
"Roots and Tubers","Potato","Kenya Baraka","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2700,1,1,1,1
"Roots and Tubers","Potato","Kenya Dhamana","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,1,1,1,1
"Roots and Tubers","Potato","Kenya Chaguo","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,1,1,1,1
"Roots and Tubers","Potato","Kenya Mavuno","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,1,1,1,1
"Roots and Tubers","Potato","Kenya Sifa","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,1,1,1,1
"Roots and Tubers","Potato","Anett","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2000,1,1,1,1
"Roots and Tubers","Potato","Roslin Tana","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2700,1,1,1,1
"Roots and Tubers","Potato","Roslin Bvumbwe","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2700,1,1,1,1
"Roots and Tubers","Potato","Roslin Eburu (B53)","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,2000,2700,1,1,1,1
"Roots and Tubers","Potato","Roslin Gucha","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2700,1,1,1,1
"Roots and Tubers","Potato","Roslin Ruaka","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2700,1,1,1,1
"Roots and Tubers","Potato","Pimpernel","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2700,1,1,1,1
"Roots and Tubers","Potato","Arka","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2300,1,1,1,1
"Roots and Tubers","Potato","Nyayo","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2800,1,0,1,1
"Roots and Tubers","Potato","Mayan Gold","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,3000,1,1,0,1
"Roots and Tubers","Potato","Cardinal","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,3000,1,1,1,1
"Roots and Tubers","Potato","Kaumbiri","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,3000,0,0,0,1
"Roots and Tubers","Potato","Ka lucy","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2800,0,0,0,1
"Roots and Tubers","Potato","Thima Thuti","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2800,0,0,0,1
"Roots and Tubers","Potato","Ndera Mwana","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2800,0,0,0,1
"Roots and Tubers","Potato","Ngure","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,0,0,0,1
"Roots and Tubers","Potato","Tana Kimande","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,0,0,0,1
"Roots and Tubers","Potato","Tigoni Red","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,3000,1,1,1,1
"Roots and Tubers","Potato","Komesha","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2800,1,1,1,1
"Roots and Tubers","Potato","Meru Mugaruro","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,2800,1,1,0,1
"Roots and Tubers","Potato","Feldelslohn","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1800,2500,1,1,1,1
"Roots and Tubers","Potato","Lenana","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1000,1500,3500,1,1,1,1
"Roots and Tubers","Potato","Wanjiku","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1500,3000,1,1,1,1
"Roots and Tubers","Potato","Nyota","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1500,3500,1,1,1,1
"Roots and Tubers","Potato","Chulu","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1500,3500,1,1,1,1
"Roots and Tubers","Potato","Arnova","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Rudolph","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Connect","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Sarpo Mira","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Manitou","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3500,1,1,1,1
"Roots and Tubers","Potato","Saviola","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3500,1,1,1,1
"Roots and Tubers","Potato","Toluca (AR97-1385)","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Caruso","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Destiny","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1500,3000,1,1,1,1
"Roots and Tubers","Potato","Rumba","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","CIP 393077.159","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1500,3000,1,1,1,1
"Roots and Tubers","Potato","Carolus","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Laura","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Lady Amarilla","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Konjo","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1600,3500,1,1,1,1
"Roots and Tubers","Potato","El Mundo","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Acoustic","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Challenger","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Derby","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Evora","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Faluka","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Farida","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Jelly","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Kuroda","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Lady Terra","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1400,3000,1,1,1,1
"Roots and Tubers","Potato","Markies","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Milva","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Musica","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Panamera","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Rodeo","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1800,3000,1,1,1,1
"Roots and Tubers","Potato","Rock","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1400,3000,1,1,1,1
"Roots and Tubers","Potato","Royal","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Sagitta","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Sifra","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1800,3000,1,1,1,1
"Roots and Tubers","Potato","Taurus","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Voyager","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Zafira","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1500,3500,1,1,1,1
"Roots and Tubers","Potato","Zarina","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Ambition","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Lady Balfor","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Gemson","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Sorrento","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Reiver","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Roots and Tubers","Potato","Cara","LOAM","SANDY LOAM","SANDY CLAY LOAM","5",7.5,7,30,400,1200,1300,3000,1,1,1,1
"Legumes","Runner/Lima beans","Kitale local","LOAM","Silty Clay loams","clay loams","4",7.5,13,24,1000,1500,1500,2000,0,0,1,0
"Legumes","Runner/Lima/Butter beans","Kinangop 2","LOAM","Silty Clay loams","clay loams","4",7.5,13,24,1000,1500,1500,2000,0,0,1,0
"Legumes","Runner/Lima/Butter beans","Nyeri","LOAM","Silty Clay loams","clay loams","4",7.5,13,24,1000,1500,1500,2000,0,0,1,0
"Legumes","Runner/Lima/Butter beans","Dwarf 2","LOAM","Silty Clay loams","clay loams","4",7.5,13,24,1000,1500,1500,2000,0,0,1,0
"Legumes","Runner/Lima/Butter beans","Dwarf 3","LOAM","Silty Clay loams","clay loams","4",7.5,13,24,1000,1500,1500,2000,0,0,1,0
"Legumes","Runner/Lima/Butter beans","White Emergo","LOAM","Silty Clay loams","clay loams","4",7.5,13,24,1000,1500,1500,2000,0,0,1,0
"Cereals","Sorghum","Kamani (KM 32-1)","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",7.5,15,34,250,500,250,1750,1,0,1,0
"Cereals","Sorghum","Seredo","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,250,1750,0,0,1,0
"Cereals","Sorghum","Serena","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,250,1750,0,0,1,0
"Cereals","Sorghum","BJ28","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,8,34,250,500,1750,2300,0,0,1,0
"Cereals","Sorghum","IS76","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,250,1500,0,0,1,0
"Cereals","Sorghum","Gadam","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,0,1500,1,0,1,0
"Cereals","Sorghum","Ikinyaruka","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,8,34,250,500,1750,2300,0,0,1,0
"Cereals","Sorghum","Kat/PRO I","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,1000,1700,0,0,1,0
"Cereals","Sorghum","KARI Mtama-1","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,250,1000,0,1,1,0
"Cereals","Sorghum","KARI Mtama-2","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,250,1000,0,0,1,0
"Cereals","Sorghum","E1291 (Dual Purpose)","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,8,34,250,500,1750,2300,0,0,1,0
"Cereals","Sorghum","E6518 (Forage sorghum)","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,8,34,250,500,1750,2300,0,0,1,0
"Cereals","Sorghum","Sila","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,250,1800,0,0,1,0
"Cereals","Sorghum","KARI 16. Mtama 2","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,500,1200,0,1,1,0
"Cereals","Sorghum","Legio","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,1000,2000,0,0,1,0
"Cereals","Sorghum","Kaburu","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,500,500,1500,0,0,1,0
"Cereals","Sorghum","KARIA-SH2","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,8,34,250,500,1500,2000,0,1,1,0
"Cereals","Sorghum","KIBUYU","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,1500,1800,0,1,1,0
"Cereals","Sorghum","Hybrid Mtama-1(KSBH-01","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,900,1800,0,0,1,0
"Cereals","Sorghum","NYADUNDO","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,250,1000,1,1,1,0
"Cereals","Sorghum","SC Smile","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,0,1500,1,1,1,0
"Cereals","Sorghum","Egerton Sorghum Hybrid","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,1300,1500,0,0,1,0
"Cereals","Sorghum","KS-SWEET SORGH 4","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,250,1750,0,0,1,0
"Cereals","Sorghum","Kak sweet Sorgh1","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,500,1800,0,0,1,0
"Cereals","Sorghum","2K x 17","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,250,1500,1,0,1,0
"Cereals","Sorghum","IS8595","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,250,1800,0,0,1,0
"Cereals","Sorghum","IS 8193","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,500,1600,0,0,1,0
"Cereals","Sorghum","KS -Sorg2","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,250,1750,0,1,1,0
"Cereals","Sorghum","RUT53","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,250,1800,0,1,1,0
"Cereals","Sorghum","ADV23012","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,650,200,1500,0,0,1,0
"Cereals","Sorghum","KENSORG 11","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,200,1500,0,0,1,0
"Cereals","Sorghum","KENSORG 12","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,200,1500,0,0,1,0
"Cereals","Sorghum","KENSORG 13","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,200,1500,0,0,1,0
"Cereals","Sorghum","KENSORG 14","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,200,1500,0,0,1,0
"Cereals","Sorghum","KS-SWEET SORGH 4","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,200,1500,0,0,1,0
"Cereals","Sorghum","KS-SWEET SORGH 14","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,200,1500,0,0,1,0
"Cereals","Sorghum","KS-SWEET SORGH 17","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,1200,2200,0,0,1,0
"Cereals","Sorghum","KS-SWEET SORGH 21","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,1200,2200,0,0,1,0
"Cereals","Sorghum","EUSS10","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,1200,2200,0,0,1,0
"Cereals","Sorghum","EUSS11","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,1200,200,1500,0,0,1,0
"Cereals","Sorghum","SC XH 101","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,750,200,1500,0,1,1,0
"Cereals","Sorghum","ADV7450","LOAM","SANDY LOAM","SANDY CLAY LOAM","5.5",8,10,34,250,750,200,1500,1,1,1,0
"Roots and Tubers","Sweetpotato","Kemb 10","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1300,2000,1,1,1,1
"Roots and Tubers","Sweetpotato","SPK 004","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1300,2000,1,1,1,1
"Roots and Tubers","Sweetpotato","Kenspot-1
(Nyawo)","SANDY LOAM","LOAM","Clay","5",6.5,12,26,750,1000,1300,2000,1,1,1,1
"Roots and Tubers","Sweetpotato","SPK 013","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1200,1400,1,1,1,1
"Roots and Tubers","Sweetpotato","KSP 0047","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,800,1000,1,1,1,1
"Roots and Tubers","Sweetpotato","KSP 0072","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,600,1400,1,1,1,1
"Roots and Tubers","Sweetpotato","KSP 0084","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,600,1800,1,1,1,1
"Roots and Tubers","Sweetpotato","KSP 0154","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,800,1800,1,1,1,1
"Roots and Tubers","Sweetpotato","Kenspot-2","SANDY LOAM","LOAM","Clay","5",6.5,12,26,750,1750,1300,1900,1,1,1,1
"Roots and Tubers","Sweetpotato","Kenspot-3","SANDY LOAM","LOAM","Clay","5",6.5,12,26,750,1750,1300,2300,1,1,1,1
"Roots and Tubers","Sweetpotato","Kenspot-4","SANDY LOAM","LOAM","Clay","5",6.5,12,26,750,1750,1300,2300,1,1,1,1
"Roots and Tubers","Sweetpotato","Kenspot-5","SANDY LOAM","LOAM","Clay","5",6.5,12,26,750,1750,1300,2100,1,1,1,1
"Roots and Tubers","Sweetpotato","Mwavuli 1","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1200,1800,1,1,1,1
"Roots and Tubers","Sweetpotato","Limara","SANDY LOAM","LOAM","Clay","5",6.5,12,26,500,900,1200,1700,1,1,1,1
