county,subcounty,ward,lat,lon,altitude,annual_Rain,annual_Temp,ke_elev,ke_ph,LR_Rain,LR_Temp,SR_Rain,SR_Temp
KAJIADO,Kajiado East Sub County,Kitengela Ward,-1.53634051,36.8305021,1652.812866,709,19.76166725,1674,6.800000191,432,19.58457184,277,20.00959969
Machakos,Machakos Sub County,Muvuti-kiima-kimwe Ward,-1.537363824,37.27513662,1738.673584,761,18.86533356,1620,5.900000095,378,18.64857101,383,19.16880035
KITUI,Kitui Rural Sub County,Mbitini Ward,-1.54451614,38.08098653,942.345459,709,22.80066681,944,6.119999886,284,22.61942863,425,23.05439949
Machakos,Mwala Sub County,Kibauni Ward,-1.550761821,37.67286077,1153.950439,746,21.44366646,1164,5.96999979,322,21.2491436,424,21.7159996
TANA RIVER,Galole Sub County,Mikinduni Ward,-1.551564267,40.04909097,57.17861938,483,27.3453331,57,7.139999866,249,27.27314377,234,27.44639969
KAJIADO,Kajiado West Sub County,Keekonyokie Ward,-1.562694639,36.52766702,1125.53186,562,22.28966713,1139,7.190000057,365,22.03371429,197,22.64800072
MAKUENI,Mbooni  Sub County,Tulimani Ward,-1.58136055,37.405257,1353.498657,692,20.45366669,1350,6.039999962,338,20.2502861,354,20.73839951
KITUI,Kitui East Sub County,Voo/kyamatu Ward,-1.590570238,38.37805075,527.2990723,633,25.14466667,531,6.550000191,234,24.98457146,399,25.36879921
KITUI,Kitui Rural Sub County,Kisasi Ward,-1.592674161,37.9762926,942.4695435,691,22.83633423,941,6.090000153,278,22.64514351,413,23.10400009
GARISSA,Ijara Sub County,Ijara Ward,-1.593007982,40.56053962,57.4467659,630,27.44466591,58,7.050000191,419,27.36971474,211,27.54959869
MAKUENI,Mbooni  Sub County,Kiteta-Kisau Ward,-1.616275769,37.53904078,1213.065063,731,20.96399879,1221,5.840000153,342,20.74571419,389,21.26959991
MAKUENI,Mbooni  Sub County,Mbooni Ward,-1.645505046,37.43623342,1916.008057,1077,17.98699951,1789,5.699999809,515,17.75542831,562,18.3112011
Machakos,Machakos Sub County,Kalama Ward,-1.653809199,37.12171749,1794.904175,559,18.88366699,1792,6.429999828,314,18.6805706,245,19.16799927
MAKUENI,Mbooni  Sub County,Waia/Kako Ward,-1.66127975,37.62200356,1190.748047,739,21.22133255,1197,5.730000019,330,21.00742912,409,21.52079964
MAKUENI,Mbooni  Sub County,Kithungo/Kitundu Ward,-1.674517724,37.49203459,1603.990479,953,18.54766655,1536,5.909999847,448,18.31657219,505,18.87120056
Narok,Narok West Sub County,Naikarra Ward,-1.675849947,35.62076252,2006.779419,841,17.81266594,2015,6.260000229,518,17.61714363,323,18.08639908
KAJIADO,Kajiado East Sub County,Kaputiei north Ward,-1.677120272,36.85671393,1636.516602,570,19.52199936,1635,6.869999886,343,19.31200027,227,19.81599998
MAKUENI,Mbooni  Sub County,Kalawa/ Kathulumbi Ward,-1.678088751,37.74199477,1045.688721,718,22.02366638,1048,5.849999905,308,21.82857132,410,22.29680061
Machakos,Machakos Sub County,Kola Ward,-1.689198195,37.3037027,1598.193359,681,19.01033401,1606,6.139999866,343,18.79485703,338,19.31200027
TANA RIVER,Galole Sub County,Kinakomba Ward,-1.708917579,39.97087358,58.04088593,547,27.35966682,59,7.570000172,286,27.26685715,261,27.48959923
MAKUENI,Kaiti  Sub County,Kee ward,-1.731466174,37.382448,1556.716553,693,19.79466629,1521,5.690000057,334,19.58342934,359,20.0904007
GARISSA,Ijara Sub County,Masalani Ward,-1.734343484,40.2893014,85,598,27.27633286,85,7.130000114,354,27.20800018,244,27.37199974
KITUI,Kitui South Sub County,Mutha Ward,-1.741843462,38.67542528,414.572937,642,25.60633278,417,6.550000191,245,25.44971466,397,25.82559967
KITUI,Kitui South Sub County,Ikanga/kyatune Ward,-1.749521721,38.0864878,834.6409912,587,23.34799957,837,6.329999924,224,23.17428589,363,23.59119987
KITUI,Kitui Rural Sub County,Kanyangi Ward,-1.761364274,37.92823278,996.1726685,638,22.79033279,995,5.989999771,258,22.6068573,380,23.04719925
MAKUENI,Kaiti  Sub County,Ukia ward,-1.769380367,37.50815285,1190.142944,743,20.95366669,1219,5.829999924,349,20.73257065,394,21.26320076
MAKUENI,Kaiti  Sub County,Kilungu ward,-1.784210831,37.36703776,1803.730591,816,18.13566589,1877,5.699999809,404,17.92171478,412,18.43519974
MAKUENI,Makueni  Sub County,Wote Ward,-1.795464768,37.60161843,1139.359741,759,21.23866653,1135,5.829999924,346,21.03257179,413,21.5272007
LAMU,LAMU EAST,KIUNGA,-1.80713778,41.35253206,37.16821289,780,26.86966705,43,6.21999979,617,26.83485794,163,26.91839981
MAKUENI,Kaiti  Sub County,Ilima ward,-1.813736416,37.44359971,1544.275391,764,19.21966743,1549,5.769999981,372,19,392,19.5272007
KITUI,Kitui South Sub County,Mutomo Ward,-1.816907832,38.20272911,898.9844971,547,23.53766632,897,6.099999905,200,23.36000061,347,23.78639984
MAKUENI,Kilome Sub County,Kiima Kiu/Kalanzoni Ward,-1.835158282,37.21917376,1696.645874,584,19.19966698,1688,6.099999905,313,18.98457146,271,19.50080109
MAKUENI,Kilome Sub County,Mukaa Ward,-1.850517765,37.33027466,1489.145142,634,19.26933289,1479,5.730000019,322,19.05142784,312,19.57439995
MAKUENI,Makueni  Sub County,Mavindini Ward,-1.85500111,37.79196317,1039.164917,657,22.55400085,1032,6.090000153,272,22.36800003,385,22.81439972
KAJIADO,Kajiado Central Sub County,Ildamat Ward,-1.865505265,36.71981702,1751.982422,596,19.52266693,1752,6.989999771,353,19.25771332,243,19.89360046
LAMU,LAMU EAST,BASUBA,-1.873412599,40.89775502,24.23871613,815,27.21233368,25,6.46999979,628,27.15828514,187,27.28800011
Narok,Narok South Sub County,Loita Ward,-1.877899685,35.82236524,1953.001343,865,18.25833321,1953,6.340000153,566,17.94799995,299,18.69280052
MAKUENI,Makueni  Sub County,Muvau/Kikumini Ward,-1.883694995,37.63065007,1154.762329,738,21.67833328,1142,5.840000153,335,21.47599983,403,21.96159935
KAJIADO,Kajiado West Sub County,Magadi Ward,-1.913578806,36.24976855,605.6124878,355,25.05133247,605,7.429999828,203,24.78285789,152,25.42720032
MAKUENI,Makueni  Sub County,Nzaui/Kilili/Kalamba Ward,-1.916711349,37.54064509,1397.441284,769,21.25933266,1202,5.889999866,376,21.04457092,393,21.55999947
KAJIADO,Kajiado Central Sub County,Dalalekutuk Ward,-1.925268836,36.92023213,1771.853394,568,18.81966591,1739,6.519999981,333,18.60400009,235,19.1215992
KAJIADO,Kajiado East Sub County,Imaroro Ward,-1.959918528,37.15073149,1491.556396,537,19.84166718,1466,6.449999809,296,19.64514351,241,20.11680031
MAKUENI,Makueni  Sub County,Mbitini Ward,-1.967761885,37.45673402,1325.400269,710,20.95499992,1310,5.849999905,348,20.73657227,362,21.26079941
MAKUENI,Kilome Sub County,Kasikeu Ward,-1.972285834,37.33869404,1288.882568,660,20.89233398,1295,6.159999847,328,20.67371368,332,21.1984005
MAKUENI,Makueni  Sub County,Kathonzweni Ward,-1.994448647,37.7432493,975.701416,655,22.32333374,984,6.400000095,282,22.13314247,373,22.58959961
KITUI,Kitui South Sub County,Kanziko Ward,-2.004887751,38.36624113,604.9854736,617,24.201334,598,6.449999809,243,23.99714279,374,24.48719978
KAJIADO,Kajiado Central Sub County,Purko Ward,-2.022088047,36.75237717,1718.420288,676,18.90699959,1732,6.590000153,408,18.64514351,268,19.27359962
MAKUENI,Makueni  Sub County,Kitise/Kithuki Ward,-2.025726043,37.88111149,873.5685425,582,23.17733383,884,6.519999981,232,22.98799896,350,23.44239998
KAJIADO,Kajiado West Sub County,Iloodokilani Ward,-2.029992985,36.5368981,1315.105103,510,21.22100067,1316,7.03000021,314,20.94000053,196,21.61440086
MAKUENI,Kibwezi West  Sub County,Emali/Mulala Ward,-2.030254335,37.50275695,1200.756592,747,21.14766693,1186,5.980000019,360,20.94228554,387,21.43519974
TANA RIVER,Garsen Sub County,Garsen north Ward,-2.030287493,40.03684882,36.1795311,661,27.28199959,36,7.369999886,367,27.18742943,294,27.4144001
LAMU,LAMU WEST,HINDI,-2.032335351,40.75469125,22.0632782,940,27.25799942,22,6.440000057,726,27.1788578,214,27.36880112
MAKUENI,Kibwezi West  Sub County,Nguu/Masumba Ward,-2.058596685,37.63966167,1040.60083,675,22.04800034,1035,6.210000038,304,21.85885811,371,22.31279945
KITUI,Kitui South Sub County,Ikutha Ward,-2.064931079,38.22588508,726.4523315,601,23.74833298,740,6.110000134,235,23.55485725,366,24.01919937
LAMU,LAMU EAST,FAZA,-2.095792103,41.0810536,6.864407063,882,27.22233391,7,6.360000134,719,27.15942955,163,27.31040001
LAMU,LAMU WEST,MKUNUMBI,-2.134909925,40.5400033,31.9402256,957,27.04966736,32,5.670000076,681,26.96742821,276,27.16480064
KAJIADO,Kajiado Central Sub County,Matapato north Ward,-2.209920843,36.80682874,1545.976074,571,19.91466713,1548,6.579999924,338,19.62457085,233,20.32080078
KAJIADO,Kajiado East Sub County,Kenyawa-poka Ward,-2.213916638,37.48775377,1139.871582,665,21.60833359,1134,6.610000134,315,21.41142845,350,21.88399887
MAKUENI,Kibwezi West  Sub County,Makindu Ward,-2.227545844,37.81699447,946.0280151,587,22.62000084,940,6.519999981,235,22.4279995,352,22.88879967
LAMU,LAMU WEST,WITU,-2.228243217,40.34702386,21.88561249,872,27.13266563,21,6.429999828,571,27.04571342,301,27.25440025
MAKUENI,Kibwezi West  Sub County,Kikumbulyu North Ward,-2.254857644,38.01291981,819.6233521,582,23.38333321,817,6.190000057,234,23.1794281,348,23.66880035
LAMU,LAMU WEST,MKOMAMI,-2.292489197,40.85377788,8.32062149,1143,27.25,9,6.579999924,924,27.17261887,219,27.35833359
LAMU,LAMU WEST,SHELLA,-2.308521025,40.93831113,9.689218521,982,27.09166718,9,6.480000019,818,27.02142906,164,27.19000053
MAKUENI,Kibwezi West  Sub County,Nguumo Ward,-2.33197939,37.87397926,1004.039795,601,22.41766739,1004,6.570000172,239,22.21714211,362,22.6984005
TANA RIVER,Garsen Sub County,Garsen central Ward,-2.346257329,40.20367004,8.015104294,791,27.0466671,10,6.769999981,479,26.95599937,312,27.17359924
MAKUENI,Kibwezi West  Sub County,Kikumbulyu South Ward,-2.367923826,37.9608426,905.5709839,592,23.02233315,891,6.389999866,239,22.81200027,353,23.31679916
LAMU,LAMU WEST,HONGWE,-2.37681911,40.60891444,20.50966072,1243,27.02166748,18,5.989999771,949,26.96628571,294,27.0991993
LAMU,LAMU WEST,BAHARI,-2.406811382,40.74508383,7.056993961,1201,27.18666649,6,6.119999886,945,27.11600113,256,27.28560066
TANA RIVER,Garsen Sub County,Garsen west Ward,-2.40978236,39.42709913,186.6252136,704,26.40399933,186,7.510000229,330,26.28057098,374,26.57679939
KAJIADO,Kajiado Central Sub County,Matapato south Ward,-2.439985646,36.80375712,1399.760376,614,20.93700027,1385,6.119999886,361,20.66514206,253,21.31760025
MAKUENI,Kibwezi East  Sub County,Masongaleni Ward,-2.441981357,38.17081673,706.8895264,629,23.98200035,709,6.199999809,274,23.76228523,355,24.28960037
KAJIADO,Loitokitok Sub County,Imbrikani/eselelnkei Ward,-2.464212115,37.58648863,1140.185913,656,21.82033348,1135,7.630000114,302,21.56971359,354,22.1711998
KITUI,Kitui South Sub County,Athi Ward,-2.468755651,38.47065103,476.9877625,738,24.80533409,477,6.78000021,335,24.62914276,403,25.05200005
TANA RIVER,Garsen Sub County,Kipini east Ward,-2.496060873,40.59702038,14.71356869,1231,26.85366631,17,5.940000057,936,26.79714394,295,26.93280029
MAKUENI,Kibwezi East  Sub County,Thange Ward,-2.53977104,37.92130447,1039.464478,635,22.08433342,1039,6.059999943,266,21.8571434,369,22.40239906
TANA RIVER,Garsen Sub County,Garsen south Ward,-2.557461862,38.91179163,275.4262085,797,25.76900101,276,7.239999771,381,25.61828613,416,25.97999954
TANA RIVER,Garsen Sub County,Kipini west Ward,-2.568353749,40.20835101,3.714093685,939,26.87633324,2,6.760000229,633,26.80514336,306,26.97599983
KAJIADO,Loitokitok Sub County,Entonet/lenkism Ward,-2.57288699,37.17874184,1125.509888,606,21.93733406,1126,8.630000114,328,21.64971352,278,22.34000015
MAKUENI,Kibwezi East  Sub County,Ivingoni/Nzambani Ward,-2.661289956,38.06476888,886.0532227,597,22.89999962,884,6.570000172,248,22.65200043,349,23.24720001
MAKUENI,Kibwezi East  Sub County,Mtito Andei Ward,-2.762033771,38.34064479,603.670105,805,24.09666634,606,6.440000057,398,23.90514374,407,24.3647995
KAJIADO,Loitokitok Sub County,Kimana Ward,-2.807100824,37.48729472,1343.353516,947,20.4936676,1334,7.28000021,546,20.16457176,401,20.95439911
Kilifi,Magarini Sub County,Adu Ward,-2.814643871,39.65971775,185.4913025,748,25.45000076,181,6.75,370,25.3554287,378,25.58239937
KAJIADO,Loitokitok Sub County,Kuku Ward,-2.851128681,37.7491108,1147.10144,822,21.4363327,1153,7.059999943,433,21.1062851,389,21.89839935
Kilifi,Magarini Sub County,Marafa Ward,-2.946603417,39.86280563,125.9873352,836,25.15166664,125,6.369999886,480,25.06228638,356,25.27680016
Kilifi,Magarini Sub County,Gongoni Ward,-2.95867932,40.07965201,74.02283478,988,25.12666702,75,6.389999866,681,25.03199959,307,25.25919914
TAITA TAVETA,Wundanyi Sub County,Wumingu/kishushe Ward,-3.033250918,38.179515,689.9554443,779,21.81599998,710,6.199999809,391,21.56457138,388,22.16799927
KAJIADO,Loitokitok Sub County,Rombo Ward,-3.067244368,37.77338525,1030.563232,746,21.94566727,1032,7.019999981,422,21.60342789,324,22.42480087
Kilifi,Magarini Sub County,Magarini Ward,-3.077970532,40.08800147,34.32122803,1096,25.17133331,41,6.190000057,811,25.06457138,285,25.32080078
Kilifi,Magarini Sub County,Garashi Ward,-3.102418361,39.8610126,62.19285202,855,25.31900024,61,6.510000229,509,25.23371506,346,25.43840027
Kilifi,Magarini Sub County,Sabaki Ward,-3.178243203,40.09840821,28.8082962,1050,24.75333405,31,6.179999828,798,24.65142822,252,24.89599991
Kilifi,Malindi Sub County,Kakuyuni Ward,-3.196538478,39.98781053,46.69187164,977,24.84033394,24,6.519999981,675,24.77371407,302,24.93359947
Kilifi,Malindi Sub County,Malindi Town Ward,-3.222254123,40.09524857,34.01564407,1012,24.66799927,28,6.130000114,772,24.57314301,240,24.80080032
Kilifi,Malindi Sub County,Jilore Ward,-3.229593525,39.90289959,72.02767944,866,24.82699966,74,5.670000076,559,24.76057053,307,24.92000008
Kilifi,Malindi Sub County,Ganda Ward,-3.234326441,40.05215796,38.3794136,1064,24.68199921,34,6.150000095,791,24.59657097,273,24.8015995
Kilifi,Malindi Sub County,Shella Ward,-3.25009238,40.1184793,10.48647308,969,24.7796669,11,6.46999979,737,24.69142914,232,24.90320015
TAITA TAVETA,Voi Sub County,Ngolia Ward,-3.263236777,38.46011395,663.2278442,826,22.66133308,710,6.440000057,409,22.497715,417,22.89039993
TAITA TAVETA,Taveta Sub County,Chala Ward,-3.279206145,37.7524551,898.0022583,742,22.43766785,899,7.019999981,476,22.04285812,266,22.99040031
Kilifi,Kilifi North Sub County,Watamu Ward,-3.317671002,40.04845328,16.71656609,888,24.935606,17,6.519999981,657,24.86948013,231,25.02818108
Kilifi,Kilifi North Sub County,Dabaso Ward,-3.319122468,40.00157812,8.914868355,936,24.9343338,15,6.369999886,677,24.88171387,259,25.00799942
Kilifi,Ganze Sub County,Sokoke Ward,-3.356174388,39.70767931,114.9147873,821,25.14466667,105,6.519999981,477,25.05542755,344,25.26959991
TAITA TAVETA,Taveta Sub County,Mahoo Ward,-3.35833959,37.70383988,811.0062256,691,22.81066704,805,7.179999828,448,22.37942886,243,23.4144001
TAITA TAVETA,Voi Sub County,Sagala Ward,-3.358638894,38.83862205,421.3911743,830,24.63266563,423,7.119999886,427,24.47028542,403,24.86000061
TAITA TAVETA,Wundanyi Sub County,Werugha Ward,-3.359724497,38.32526486,1609.38208,1015,19.33766556,1597,5.920000076,490,19.10285759,525,19.666399
TAITA TAVETA,Voi Sub County,Mbololo Ward,-3.366390115,38.49019735,698.710022,811,22.6716671,694,6.329999924,421,22.47314262,390,22.94960022
TAITA TAVETA,Wundanyi Sub County,Mwanda/mgange Ward,-3.367630456,38.27399521,1418.487549,944,20.2733326,1443,6.269999981,472,20.04742813,472,20.58959961
TAITA TAVETA,Wundanyi Sub County,Wundanyi/mbale Ward,-3.382629427,38.38381922,1063.310669,924,21.31500053,1118,5.909999847,492,21.09142876,432,21.62800026
TAITA TAVETA,Mwatate Sub County,Ronge Ward,-3.407563,38.44666356,836.7086792,865,21.95433426,830,6.210000038,459,21.73999977,406,22.25440025
TAITA TAVETA,Taveta Sub County,Bomani Ward,-3.421060504,37.69401028,726.2349243,580,23.37233353,727,6.460000038,370,22.98114204,210,23.92000008
Kilifi,Kilifi North Sub County,Matsangoni Ward,-3.426186088,39.931051,14.19203186,847,25.44239044,13,6.53000021,591,25.40372658,256,25.496521
TAITA TAVETA,Voi Sub County,Kaloleni  Ward,-3.428250736,38.54748922,585.0146484,828,22.59799957,591,6.360000134,419,22.42457199,409,22.84079933
TAITA TAVETA,Mwatate Sub County,Wusi/kishamba Ward,-3.451831971,38.36524686,1103.578125,1088,19.58333397,1093,5.909999847,562,19.33771515,526,19.92720032
TAITA TAVETA,Taveta Sub County,Mboghoni Ward,-3.463763365,37.67338253,724.6531982,609,23.43733406,722,6.739999771,387,23.0691433,222,23.95280075
Kilifi,Ganze Sub County,Ganze Ward,-3.475672532,39.68416152,103.3989182,869,25.13433266,97,6.739999771,526,25.04857063,343,25.25440025
Kilifi,Ganze Sub County,Bamba Ward,-3.496217777,39.35561767,235.4848328,737,24.72933388,235,6.579999924,383,24.61828613,354,24.88479996
TAITA TAVETA,Mwatate Sub County,Bura Ward,-3.530730138,38.22388777,913.571106,718,21.90999985,916,6.829999924,390,21.6091423,328,22.33119965
Kilifi,Kilifi North Sub County,Tezo Ward,-3.544996463,39.88075389,13.2247076,866,25.92156982,16,6.440000057,604,25.88319397,262,25.97529411
TAITA TAVETA,Taveta Sub County,Mata Ward,-3.560981485,37.94210617,933.3815308,670,22.32433319,954,6.929999828,388,21.95828629,282,22.83679962
Kilifi,Kilifi North Sub County,Kibarani Ward,-3.568254244,39.80726156,97.17167664,1071,25.5170002,90,6.210000038,725,25.45828629,346,25.5992012
TAITA TAVETA,Mwatate Sub County,Mwatate Ward,-3.579632889,38.44667337,865.663147,756,22.10666656,861,6.510000229,389,21.86400032,367,22.44639969
Kilifi,Kilifi North Sub County,Sokoni Ward,-3.616449177,39.86720569,15,1010,26.00900078,15,6.380000114,707,25.96285629,303,26.07360077
Kilifi,Ganze Sub County,Jaribuni Ward,-3.626479313,39.67357098,160.4263458,1003,25.19966698,162,6.260000229,629,25.12514305,374,25.30400085
Kilifi,Kilifi North Sub County,Mnarani Ward,-3.70020878,39.82592111,47.38290787,1112,25.97966576,32,6.179999828,773,25.92057037,339,26.06240082
Kilifi,Kaloleni Sub County,Mwanamwinga Ward,-3.713759359,39.56626961,286.3343811,1033,24.30066681,281,6.090000153,621,24.19085693,412,24.45440102
Kilifi,Kilifi South Sub County,Chasimba Ward,-3.726761533,39.73500478,100.0849838,1120,25.30233383,98,6.119999886,729,25.23485756,391,25.39679909
TAITA TAVETA,Voi Sub County,Marungu Ward,-3.741495885,38.8860074,417.9559326,707,24.14500046,411,6.920000076,370,23.99371338,337,24.35680008
Kilifi,Kaloleni Sub County,Kayafungo Ward,-3.762592366,39.44519357,199.5545044,815,24.72766685,199,6.389999866,465,24.58514214,350,24.92720032
Kwale,Kinango Sub County,Chengoni/samburu Ward,-3.770300809,39.28730155,277.4157104,683,24.30366707,279,6.619999886,364,24.15771484,319,24.50799942
Kilifi,Kaloleni Sub County,Kaloleni Ward,-3.793566859,39.62685278,213.3061523,1082,24.74266624,271,6,682,24.65314293,400,24.86800003
TAITA TAVETA,Mwatate Sub County,Chawia Ward,-3.801992585,38.36584375,678.0164185,680,23.1716671,683,6.940000057,355,22.88228607,325,23.57679939
Kwale,Kinango Sub County,Mackinon Road Ward,-3.806080871,39.0901605,326.992981,704,24.09000015,319,6.659999847,381,23.9308567,323,24.31279945
Kilifi,Kilifi South Sub County,Mwarakaya Ward,-3.812162716,39.69973038,113.4440994,1133,25.13999939,119,5.889999866,733,25.06399918,400,25.24640083
Kilifi,Kilifi South Sub County,Junju Ward,-3.82916422,39.7755337,64.61353302,1132,25.55500031,46,6,758,25.48457146,374,25.65360069
Kilifi,Kaloleni Sub County,Mariakani Ward,-3.830966648,39.47062794,200.7861176,876,24.86633301,204,6.050000191,518,24.72457123,358,25.06480026
Kilifi,Rabai Sub County,Rurumaward,-3.882581205,39.58387252,164.5039673,1123,25.17099953,184,6.070000172,725,25.05371475,398,25.33520126
Kilifi,Rabai Sub County,Kambe/ribe Ward,-3.88355433,39.66078875,76.85470581,1172,25.64066696,66,5.880000114,775,25.53085709,397,25.79439926
Kwale,Kinango Sub County,Mwavumbo Ward,-3.887123589,39.41622028,157.8361969,831,25.00600052,159,6.5,485,24.8582859,346,25.21279907
TAITA TAVETA,Voi Sub County,Kasigau Ward,-3.889333224,38.70705128,526.411438,698,23.67866707,523,6.610000134,363,23.49142838,335,23.94079971
Kilifi,Kilifi South Sub County,Mtepeni Ward,-3.897119503,39.74220497,42.15364456,1151,25.94666672,44,6.239999771,778,25.85428619,373,26.07600021
Kilifi,Rabai Sub County,Mwawesa Ward,-3.923629083,39.61133802,84.18618011,1156,25.75533295,85,6,766,25.62742805,390,25.93440056
Kilifi,Kilifi South Sub County,Shimo La Tewa Ward,-3.939218671,39.74313275,25.33808517,1118,26.07166672,23,6.440000057,755,25.97200012,363,26.21120071
Kilifi,Rabai Sub County,Rabai/kisurutini Ward,-3.940829312,39.56248589,173.299881,1110,25.1186676,193,6.019999981,707,24.98857117,403,25.30080032
Mombasa,Kisauni  Sub County,Bamburi Ward,-3.97586159,39.70385405,20.53520966,1126,26.10133362,30,6.349999905,755,25.99142838,371,26.25519943
Mombasa,Kisauni  Sub County,Mwakirunge Ward,-3.977120713,39.63658993,5.099442482,1145,26.23066711,3,6.289999962,771,26.10514259,374,26.40639877
Mombasa,Kisauni  Sub County,Shanzu Ward,-3.980356462,39.73138887,16.03428841,1078,26.14015198,17,6.53000021,725,26.03051949,353,26.29363632
Mombasa,Jomvu  Sub County,Jomvu Kuu Ward,-3.982081956,39.59189222,58.58517075,1181,26.13899994,29,6.119999886,792,26.0011425,389,26.33200073
Mombasa,Kisauni  Sub County,Mtopanga Ward,-3.993728603,39.68929211,48.13348389,1126,26.10133362,47,6.300000191,755,25.99142838,371,26.25519943
Kwale,Kinango Sub County,Kasemeni Ward,-3.999057571,39.43883332,170.9023743,905,25.2859993,162,6.28000021,554,25.12685776,351,25.50880051
Mombasa,Jomvu  Sub County,Mikindani Ward,-4.012248488,39.63419035,58.25782776,1037,26.1875,1,6.300000191,697,26.05857086,340,26.36800003
Mombasa,Nyali  Sub County,Kadzandani Ward,-4.013720352,39.70875975,20.59606743,963,26.22249985,12,6.510000229,641,26.1071434,322,26.38399887
Mombasa,Kisauni  Sub County,Junda Ward,-4.018082725,39.66690103,29.57035637,1152,26.18124962,17,6.360000134,776,26.06964302,376,26.33749962
Mombasa,Changamwe Sub County,Changamwe Ward,-4.01903259,39.62491299,53.00531387,1063,25.99833298,55,6.53000021,713,25.85942841,350,26.19280052
Mombasa,Changamwe Sub County,Port Reitz Ward,-4.019435114,39.61149943,60.22250366,1063,25.99833298,59,6.349999905,713,25.85942841,350,26.19280052
Mombasa,Jomvu  Sub County,Miritini Ward,-4.019632756,39.58477785,66.47437286,1063,25.99833298,43,6.179999828,713,25.85942841,350,26.19280052
Mombasa,Kisauni  Sub County,Magogoni Ward,-4.019850693,39.68625409,28.60492134,1152,26.18124962,28,6.650000095,776,26.06964302,376,26.33749962
Mombasa,Nyali  Sub County,Ziwa La Ng'ombe Ward,-4.023670102,39.71734185,10.48893738,963,26.22249985,10,6.320000172,641,26.1071434,322,26.38399887
Mombasa,Nyali  Sub County,Frere Town Ward,-4.02521392,39.69344158,25.34484863,1152,26.18124962,19,6.710000038,776,26.06964302,376,26.33749962
Mombasa,Changamwe Sub County,Airport Ward,-4.027657137,39.6047827,59.53920746,1063,25.99833298,60,6.25,713,25.85942841,350,26.19280052
Mombasa,Changamwe Sub County,Chaani Ward,-4.028556536,39.62466251,50.62084198,1063,25.99833298,54,6.550000191,713,25.85942841,350,26.19280052
Mombasa,Kisauni  Sub County,Mjambere Ward,-4.032620017,39.6814154,22.07143402,1152,26.18124962,NA,6.590000153,776,26.06964302,376,26.33749962
Mombasa,Changamwe Sub County,Kipevu Ward,-4.03762127,39.62845558,36.89687729,1037,26.1875,19,6.369999886,697,26.05857086,340,26.36800003
Mombasa,Mvita  Sub County,Tudor Ward,-4.037784603,39.66511128,26.2778244,1037,26.1875,27,6.420000076,697,26.05857086,340,26.36800003
Mombasa,Nyali  Sub County,Kongowea Ward,-4.038751687,39.69030923,23.23098373,1152,26.18124962,23,6.659999847,776,26.06964302,376,26.33749962
Mombasa,Nyali  Sub County,Mkomani Ward,-4.049973625,39.69431554,20.43268585,1079,26.2238884,20,6.519999981,725,26.11142921,354,26.3813324
Mombasa,Mvita  Sub County,Majengo Ward,-4.050379936,39.66040324,22.69213486,1080,26.17990112,23,6.730000019,729,26.05630302,351,26.35294151
Mombasa,Mvita  Sub County,Tononoka Ward,-4.050679668,39.66973517,21.81577873,1079,26.2238884,23,6.690000057,725,26.11142921,354,26.3813324
Mombasa,Mvita  Sub County,Ganjoni Ward-shimanzi Ward,-4.056924184,39.6552959,24.04537773,1080,26.17990112,NA,6.670000076,729,26.05630302,351,26.35294151
Mombasa,Mvita  Sub County,Makadara Ward-mji Wa Kale Ward,-4.063294797,39.67618087,23.75064659,1079,26.2238884,12,6.539999962,725,26.11142921,354,26.3813324
Kwale,Kinango Sub County,Puma Ward,-4.064720701,39.07357721,300.964325,697,24.11966705,309,6.659999847,384,23.94914246,313,24.35840034
Mombasa,Likoni  Sub County,Mtongwe Ward,-4.080598478,39.6176351,51.53318787,1053,26.11944389,31,6.239999771,715,25.97904778,338,26.31599998
Mombasa,Likoni  Sub County,Bofu Ward,-4.082692535,39.65464153,16.96187973,1080,26.17990112,17,6.53000021,729,26.05630302,351,26.35294151
Kwale,Kinango Sub County,Kinango Ward,-4.090068849,39.42490669,166.8110199,1056,25.09766769,199,6,665,24.95371437,391,25.29920006
Mombasa,Likoni  Sub County,Likoni Ward,-4.092805207,39.64416434,20.15920258,1033,26.18507004,16,6.599999905,699,26.04642868,334,26.37916565
Mombasa,Likoni  Sub County,Timbwani Ward,-4.097911536,39.65918397,19.99793625,1033,26.18507004,21,6.610000134,699,26.04642868,334,26.37916565
Mombasa,Likoni  Sub County,Shika Adabu Ward,-4.107887592,39.6436788,16.02621841,1033,26.18507004,17,6.619999886,699,26.04642868,334,26.37916565
Kwale,Matuga Sub County,Waa Ngombeni Ward,-4.14352334,39.60463245,38.06510925,1141,26.08133316,38,6.289999962,782,25.93828583,359,26.28160095
Kwale,Matuga Sub County,Tsimba Golini Ward,-4.183838696,39.50182405,177.1476898,1181,25.64866638,172,5.809999943,798,25.50514221,383,25.84959984
Kwale,Kinango Sub County,Ndavaya Ward,-4.216163423,39.19441749,211.7687683,895,24.68833351,220,5.909999847,554,24.50514221,341,24.94479942
Kwale,Matuga Sub County,Tiwi Ward,-4.227052665,39.57074415,30.14615822,1154,25.97066689,31,6.329999924,808,25.82342911,346,26.17679977
Kwale,Matuga Sub County,Mkongani Ward,-4.26915373,39.27872082,174.1293335,1032,24.83399963,182,5.840000153,672,24.66799927,360,25.06640053
